"B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M","GEO_ID","NAME"
"2545","847","25","29","12","21","0","13","0","13","0","13","12","21","12","21","0","13","12","21","0","13","0","13","0","13","13","21","0","13","0","13","0","13","13","21","2520","842","2238","865","1625","865","1290","565","335","377","613","330","243","226","243","226","0","13","370","266","337","241","33","52","282","123","193","81","95","66","98","61","89","68","1500000US060855063022","Block Group 2, Census Tract 5063.02, Santa Clara County, California"
"925","271","59","66","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","59","66","59","66","59","66","0","13","0","13","866","272","736","300","665","298","665","298","0","13","71","78","0","13","0","13","0","13","71","78","71","78","0","13","130","106","81","54","42","38","39","49","49","61","1500000US060855063023","Block Group 3, Census Tract 5063.02, Santa Clara County, California"
"811","363","208","244","208","244","208","244","164","245","44","66","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","603","260","475","246","340","213","340","213","0","13","135","150","55","91","37","62","18","29","80","123","80","123","0","13","128","97","84","60","43","43","41","42","44","45","1500000US060855063024","Block Group 4, Census Tract 5063.02, Santa Clara County, California"
"2993","1051","467","569","349","539","0","13","0","13","0","13","349","539","0","13","0","13","0","13","349","539","349","539","0","13","118","145","57","65","0","13","57","65","61","81","2526","804","2085","797","1591","806","1591","806","0","13","494","324","241","222","187","169","54","60","253","198","145","108","108","167","441","205","291","143","218","140","73","55","150","114","1500000US060855063041","Block Group 1, Census Tract 5063.04, Santa Clara County, California"
"1037","462","184","281","183","282","0","13","0","13","0","13","183","282","0","13","0","13","0","13","183","282","183","282","0","13","1","11","0","13","0","13","0","13","1","11","853","321","838","319","512","276","512","276","0","13","326","210","275","196","204","124","71","83","51","78","0","13","51","78","15","28","15","28","14","24","1","10","0","13","1500000US060855063042","Block Group 2, Census Tract 5063.04, Santa Clara County, California"
"2148","627","112","110","56","93","0","13","0","13","0","13","56","93","0","13","0","13","0","13","56","93","56","93","0","13","56","58","45","55","45","55","0","13","11","19","2036","641","1248","587","980","536","980","536","0","13","268","170","107","148","82","107","25","41","161","171","161","171","0","13","788","312","670","275","552","277","118","88","118","96","1500000US060855063043","Block Group 3, Census Tract 5063.04, Santa Clara County, California"
"1614","570","541","455","520","454","284","383","284","383","0","13","236","363","0","13","0","13","0","13","236","363","187","288","49","75","21","25","14","24","0","13","14","24","7","5","1073","535","941","529","471","227","471","227","0","13","470","462","95","163","95","163","0","13","375","529","375","529","0","13","132","137","43","39","17","29","26","41","89","107","1500000US060855063051","Block Group 1, Census Tract 5063.05, Santa Clara County, California"
"1926","522","273","226","214","217","0","13","0","13","0","13","214","217","74","85","0","13","74","85","140","204","130","204","10","16","59","47","29","34","29","34","0","13","30","33","1653","439","1377","428","563","264","507","221","56","74","814","411","432","317","432","317","0","13","382","267","382","267","0","13","276","152","206","135","144","140","62","50","70","63","1500000US060855063052","Block Group 2, Census Tract 5063.05, Santa Clara County, California"
"1137","381","195","140","129","132","54","83","54","83","0","13","75","106","0","13","0","13","0","13","75","106","75","106","0","13","66","61","66","61","66","61","0","13","0","13","942","366","854","369","428","244","402","226","26","43","426","314","306","301","202","184","104","123","120","92","76","81","44","46","88","76","63","52","39","41","24","29","25","31","1500000US060855063053","Block Group 3, Census Tract 5063.05, Santa Clara County, California"
"1922","520","285","219","227","216","191","209","191","209","0","13","36","62","0","13","0","13","0","13","36","62","0","13","36","62","58","47","58","47","58","47","0","13","0","13","1637","466","1537","458","1244","423","1244","423","0","13","293","297","22","38","22","38","0","13","271","295","238","266","33","50","100","84","100","84","100","84","0","13","0","13","1500000US060855063054","Block Group 4, Census Tract 5063.05, Santa Clara County, California"
"799","317","54","83","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","54","83","54","83","54","83","0","13","0","13","745","324","515","314","482","304","482","304","0","13","33","53","0","13","0","13","0","13","33","53","33","53","0","13","230","178","145","91","81","57","64","76","85","98","1500000US060855064011","Block Group 1, Census Tract 5064.01, Santa Clara County, California"
"1631","410","227","217","180","209","96","158","96","158","0","13","84","134","0","13","0","13","0","13","84","134","84","134","0","13","47","68","40","65","40","65","0","13","7","19","1404","415","1192","400","849","381","849","381","0","13","343","293","0","13","0","13","0","13","343","293","329","285","14","25","212","136","160","99","82","54","78","79","52","45","1500000US060855064012","Block Group 2, Census Tract 5064.01, Santa Clara County, California"
"1001","227","59","62","32","54","32","54","32","54","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","27","30","17","27","17","27","0","13","10","13","942","221","737","217","591","236","579","238","12","19","146","98","18","31","18","31","0","13","128","92","128","92","0","13","205","109","168","101","145","103","23","25","37","39","1500000US060855064013","Block Group 3, Census Tract 5064.01, Santa Clara County, California"
"1310","434","191","241","154","233","154","233","154","233","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","37","60","17","27","0","13","17","27","20","33","1119","354","679","247","551","244","551","244","0","13","128","110","39","66","39","66","0","13","89","87","89","87","0","13","440","277","302","169","201","138","101","106","138","145","1500000US060855064014","Block Group 4, Census Tract 5064.01, Santa Clara County, California"
"1311","488","70","69","20","31","0","13","0","13","0","13","20","31","0","13","0","13","0","13","20","31","0","13","20","31","50","59","50","59","50","59","0","13","0","13","1241","485","1118","483","880","474","880","474","0","13","238","190","61","97","61","97","0","13","177","170","156","148","21","34","123","70","123","70","123","70","0","13","0","13","1500000US060855064021","Block Group 1, Census Tract 5064.02, Santa Clara County, California"
"483","144","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","483","144","468","147","317","158","317","158","0","13","151","133","62","88","62","88","0","13","89","100","72","80","17","26","15","24","15","24","15","24","0","13","0","13","1500000US060855064022","Block Group 2, Census Tract 5064.02, Santa Clara County, California"
"1162","483","39","46","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","39","46","13","21","0","13","13","21","26","29","1123","479","934","490","729","472","721","471","8","15","205","198","31","50","31","50","0","13","174","192","147","160","27","45","189","139","117","94","117","94","0","13","72","101","1500000US060855064023","Block Group 3, Census Tract 5064.02, Santa Clara County, California"
"900","319","13","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","22","13","22","13","22","0","13","0","13","887","319","712","330","449","207","449","207","0","13","263","288","0","13","0","13","0","13","263","288","263","288","0","13","175","147","95","73","28","31","67","67","80","78","1500000US060855064024","Block Group 4, Census Tract 5064.02, Santa Clara County, California"
"1734","519","252","181","156","183","96","157","96","157","0","13","60","94","60","94","60","94","0","13","0","13","0","13","0","13","96","63","67","54","67","54","0","13","29","38","1482","510","1194","532","951","522","951","522","0","13","243","157","202","143","171","135","31","49","41","63","27","42","14","21","288","127","241","118","199","115","42","38","47","40","1500000US060855064025","Block Group 5, Census Tract 5064.02, Santa Clara County, California"
"1567","298","195","99","35","38","9","18","0","13","9","18","26","34","26","34","20","32","6","10","0","13","0","13","0","13","160","93","110","75","71","62","39","49","50","59","1372","290","1020","274","709","230","709","230","0","13","311","195","162","135","162","135","0","13","149","137","149","137","0","13","352","141","260","104","198","103","62","56","92","85","1500000US060855065021","Block Group 1, Census Tract 5065.02, Santa Clara County, California"
"474","115","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","474","115","267","108","267","108","267","108","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","207","92","186","83","166","83","20","26","21","27","1500000US060855065022","Block Group 2, Census Tract 5065.02, Santa Clara County, California"
"2158","374","219","219","190","218","0","13","0","13","0","13","190","218","0","13","0","13","0","13","190","218","154","241","36","60","29","25","11","18","11","18","0","13","18","19","1939","415","1466","435","813","327","788","320","25","29","653","406","57","66","57","66","0","13","596","399","561","383","35","43","473","168","363","106","263","90","100","70","110","85","1500000US060855065023","Block Group 3, Census Tract 5065.02, Santa Clara County, California"
"2284","530","151","94","58","69","12","20","0","13","12","20","46","63","46","63","0","13","46","63","0","13","0","13","0","13","93","75","54","55","54","55","0","13","39","51","2133","505","1772","529","1302","529","1279","515","23","36","470","337","256","274","256","274","0","13","214","184","214","184","0","13","361","129","301","104","235","94","66","49","60","54","1500000US060855065031","Block Group 1, Census Tract 5065.03, Santa Clara County, California"
"1771","549","189","107","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","189","107","187","107","169","106","18","28","2","5","1582","548","1211","537","1166","541","1166","541","0","13","45","54","0","13","0","13","0","13","45","54","45","54","0","13","371","130","294","111","260","107","34","38","77","83","1500000US060855065032","Block Group 2, Census Tract 5065.03, Santa Clara County, California"
"1995","463","69","77","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","69","77","47","72","47","72","0","13","22","34","1926","480","1373","511","834","316","834","316","0","13","539","443","94","107","85","95","9","16","445","451","362","358","83","105","553","232","301","123","155","94","146","85","252","143","1500000US060855065033","Block Group 3, Census Tract 5065.03, Santa Clara County, California"
"1055","570","81","107","53","97","0","13","0","13","0","13","53","97","53","97","0","13","53","97","0","13","0","13","0","13","28","43","28","43","28","43","0","13","0","13","974","482","905","460","619","239","619","239","0","13","286","416","229","421","229","421","0","13","57","80","57","80","0","13","69","65","69","65","69","65","0","13","0","13","1500000US060855065041","Block Group 1, Census Tract 5065.04, Santa Clara County, California"
